"Occupation, 1950 basis",Single words,year,gender,prestige,education,income,moral
"Painters, construction and maintenance","painter, constructor, maintainer",1990,0.045014940640217466,0.11049400453118204,-0.0005645831600675302,0.06615663104560356,0.14981608125385915
"Filers, grinders, and polishers, metal","filer, grinder, polisher",1990,-0.08420663899281516,-0.0018733253814394006,0.015257842764158529,0.09015090800292129,-0.005012982875552704
"Managers and superintendants, building","superintendant, manager, doorman",1990,-0.032481360084473096,0.0014240481125726342,0.05909661066666656,0.059181365588928045,0.04233125300526486
Office machine-mechanics and repairmen,"mechanics, mechanician, repairer",1990,-0.10300868581130293,-0.09096873005398864,-0.00833740265462235,-0.026225156069117468,0.013641098726892807
"Officials, lodge, society, union, etc.","official, officer",1990,-0.10564309246470005,0.0759166510022009,-0.008548691456671937,-0.028193068791170617,-0.02064152851715513
Mathematics-Professors and instructors,"professor, mathematician",1990,-0.05969548060299308,0.14137906184114452,0.047886690136901944,-0.0001096566459889009,0.05160420544830312
"Metallurgical, metallurgists-Engineers","engineer, metallurgist, metallurgist",1990,-0.129624480849449,0.23536138034227158,0.04309147318320961,0.052745920894897956,0.011695229906918625
"Chainmen, rodmen, and axmen, surveying","leveler, measurer, surveyor",1990,-0.11482170516965896,-0.026120332933452894,-0.08394664767678507,-0.03079390091279943,0.024751059916951437
Engineering-Professors and instructors,"professor, engineer",1990,-0.1111672225552994,0.1346544303673673,0.05872146609115108,-0.017135477923836785,0.017744972230454445
"Apprentices, metalworking trades (nec)","trader, metalworker, apprentice",1990,-0.12330503844303098,0.07920093996633976,-0.01348554448087386,0.011650214584819308,0.027819512894668205
"Stenographers, typists, and secretaries","secretary, stenographer, typist",1990,0.04205063923179386,0.028965482711185014,0.03804488644634719,0.0020899372443957086,-0.009974920407612506
"Tool makers, and die makers and setters","setter, toolmaker",1990,-0.040649416321296164,0.1448763634416176,0.07198261130834664,0.12239990954666935,0.08567497549037606
Helping at home/helps parents/housework,"housekeeper, houseworker",1990,0.23847493263741865,-0.03810875847315623,-0.00533703335183669,-0.047559159422523645,0.06934170930132069
"Social and welfare workers, except group","caseworker, almoner, welfare",1990,0.1680389090038732,-0.03309890956158209,-0.051927382750821205,-0.23171668526789896,0.05682970013786322
"Shoemakers and repairers, except factory","shoemaker, repairer",1990,-0.05252555914764519,0.04573237340976552,0.0012966765160646113,-0.035617429975242934,0.03305677806935924
"Gardeners, except farm and groundskeepers",gardener,1990,-0.06826582824306714,-0.017287198746341638,0.036212340053355566,0.08736514308554133,0.16654941231036832
"Brickmasons, stonemasons, and tile setters","brickmason, setter, stonemason",1990,0.04610095120967004,0.07624000788791224,0.03221384040693875,0.13670645499736214,0.09230319651278077
Opticians and lens grinders and polishers,opticians,1990,0.05017209735115415,0.13221317706398134,0.006781317548702752,0.05508793855156395,0.03528992801563634
"Managers, officials, and proprietors (nec)","manager, official, proprietor",1990,-0.04324871893214067,0.05801990232230447,0.021569053534677297,0.047385368863363996,0.005841467848603474
Keeps house/housekeeping at home/housewife,housekeeper,1990,0.23847493263741865,-0.03810875847315623,-0.00533703335183669,-0.047559159422523645,0.06934170930132069
"Attendants, hospital and other institution","attendant, nurse",1990,0.20907832973286614,-0.04194896828255218,0.013791268919812888,-0.08176900884506189,0.03581178013023832
"Attendants, physicians and dentists office","attendant, nurse",1990,0.20907832973286614,-0.04194896828255218,0.013791268919812888,-0.08176900884506189,0.03581178013023832
Express messengers and railway mail clerks,"messenger, mailer, clerk, courier",1990,-0.06789535844508271,0.02067175650801463,-0.020892918603339108,-0.03956016494637657,-0.0052993466711913255
"Motormen, mine, factory, logging camp, etc","autoist, automobilist, manipulator, operator",1990,-0.1182875709478856,-0.016868057319340875,-0.0596582368404836,-0.009031703846396849,-0.05277425294770459
Medical Sciences-Professors and instructors,"professor, immunologist, physician",1990,-0.01244184870785657,0.22058127472051678,0.051353212486323595,-0.02397860225996647,0.03077277996584168
"Dressmakers and seamstresses, except factory","dressmaker, seamstress",1990,0.19558877544882897,0.026709969184523646,0.016658470987843853,-0.011228178398485084,0.12792682203150033
Radio and television-mechanics and repairmen,"mechanic, mechnician, repairer",1990,-0.15671735406540482,0.009225888175552515,0.09330483150820018,-0.03493227005333689,0.08307717500414837
"Painters, except construction or maintenance",painter,1990,0.045014940640217466,0.11049400453118204,-0.0005645831600675302,0.06615663104560356,0.14981608125385915
Garage laborers and car washers and greasers,"laborer, washer, greaser",1990,-0.043672106713920335,-0.08848118473173172,-0.04585701188081032,-0.06741354816052729,0.029031497962930256
Railroad and car shop-mechanics and repairmen,"mechanician, repairer, railroader",1990,,,,,
"Officers, pilots, pursers and engineers, ship","officer, pilot, purser, engineer",1990,-0.1292771781104455,0.07535010123611505,0.05774367226074177,0.011910456956957602,0.03867192212583136
"Motormen, street, subway, and elevated railway","motorist, autoist, automobilist, operator",1990,-0.07697206210805542,-0.044716681563259246,-0.048616571687668336,-0.05304520030443836,-0.05125859727177973
Biological sciences-Professors and instructors,"professor, biologist",1990,-0.060270052949185235,0.16804966227888457,0.07760267612700084,-0.014226580150908415,0.017249867770108687
"Inspectors, scalers, and graders, log and lumber","inspector, scaler, grader",1990,-0.013594055723583832,-0.019697602724649446,0.04578733419360136,-0.0555100526888969,-0.006623017303204415
Subject not specified-Professors and instructors,professor,1990,-0.04710229134960095,0.147556372442861,0.08070461290622959,-0.03321134439207021,-0.0032917213386508305
"Meat cutters, except slaughter and packing house","cutter, butcher",1990,-0.046582888346390794,-0.04530741410802331,-0.023086507911691707,-0.020545250174777225,0.014356644949778397
"Tinsmiths, coppersmiths, and sheet metal workers","tinsmith, coppersmith",1990,-0.06455169669105057,0.2068535101332577,0.045639743368348105,0.15939027667688985,0.09668623093099615
Social sciences (nec)-Professors and instructors,"professor, sociologist",1990,-0.02675563315290105,0.17241706890554961,0.059088225628925316,-0.03583269606347077,0.010050939587358284
Agricultural sciences-Professors and instructors,"professor, agriculturalist, agrologist",1990,-0.04710229134960095,0.147556372442861,0.08070461290622959,-0.03321134439207021,-0.0032917213386508305
Natural science (nec)-Professors and instructors,"professor, scientist",1990,-0.06652446042190033,0.14055161557657259,0.04013755997829027,-0.022998393710549327,0.008019243719263089
"Professional, technical and kindred workers (nec)","technician, prefessional, clerk",1990,-0.03089304722825756,0.02461474614711828,0.03768278564630338,-0.0751364481254215,-0.01125933886297504
"Excavating, grading, and road machinery operators","operator, excavator, machinist",1990,-0.08806509721966226,-0.0008344039261225534,0.05449385505896459,0.028126241862904893,0.015849419660592442
Geology and geophysics-Professors and instructors,"professor, geologist, geophysicist",1990,-0.07276708998160875,0.16814496588450054,0.06531320860926058,0.009309825350532194,0.018733541449795343
Non-scientific subjects-Professors and instructors,"professor, instructor, teacher",1990,0.05018229216523906,0.09598970604260655,0.12544215976086515,-0.012618784134825386,0.08103865952994309
"Attendants, professional and personal service (nec)","attendant, server",1990,0.1031960315881949,-0.06224550573708948,-0.001962446758087825,0.01740868345660327,-0.01280454868383337
"Housekeepers and stewards, except private household","housekeeper, steward",1990,0.05359739337261574,0.04592532931440596,0.019532157226450447,0.024270457430640213,0.07576102410093824
"Jewelers, watchmakers, goldsmiths, and silversmiths","jeweler, watchmaker, goldsmith, silversmith",1990,-0.05729474685575871,0.19899459157531812,0.054342205420942785,0.13953009027977503,0.10493551789682476
"Linemen and servicemen, telegraph, telephone, and power","telegrapher, lineperson",1990,,,,,
"Officials and administratators (nec), public administration","administrator, official",1990,-0.02299047996897228,0.1105533227697433,-0.018414995093508763,-0.04275534596924939,0.011900514441870522
"Fruit, nut, and vegetable graders, and packers, except facto","packer, grader",1990,0.0009919863466587575,0.04306485180125531,0.09653887707774779,0.0022425909482880826,0.024876165325809666
Dyers,dyer,2000,0.04718564931484299,0.1035674134160734,0.1093814739581337,0.11110683260502013,0.02913365441027623
Bakers,baker,2000,-0.10716433110009554,0.10098981458489162,0.02856501742268188,-0.021218448529866697,-0.03279820924609917
Inmate,inmate,2000,-0.04257423221342381,-0.005720329219499721,-0.10272366190894185,-0.17962175566098185,-0.09532608407357883
Sawyers,"lumberjack, sawyer",2000,-0.008709520982858248,0.030618967157647257,-0.009442420645736107,0.025320021427251628,0.015872969826408352
Retired,retired,2000,-0.1584234907782771,0.1747106764201682,0.17628509415257226,0.0037286263686147373,0.04614544766281657
Porters,porter,2000,0.00757052082034095,0.16462561227784075,0.08454450603815697,-0.0029820744135713104,-0.041661730750629226
Authors,author,2000,0.01743167294845987,0.20669320468256674,0.06945074945150273,0.06493182103709357,0.05126386013601923
Cashiers,cashier,2000,0.11059170677353766,-0.12491942979812465,-0.04141724746536539,-0.0741087534263733,-0.06437799881822834
Newsboys,"deliverer, carrier",2000,-0.02888268126213363,0.04802532482304276,-0.07258233743447988,-0.026086270885123553,0.032182184033637096
Chemists,chemist,2000,-0.05526436189335121,0.1331073105583544,0.11719909301224804,0.03225392933324929,0.046289516253059715
Dentists,"technician, dentist, professional",2000,-0.016545137654617126,0.04064301469613566,0.08758165872636185,0.013349911306097395,0.011924085375164937
Glaziers,glazier,2000,-0.09038874711065265,0.10537538876867199,0.031090249626502437,0.03578557933295522,0.01490931583279351
Furriers,furrier,2000,-0.017571817534877975,0.13938348672505094,0.04163045780574696,0.09541239798938154,-0.025328668755929113
Athletes,athlete,2000,-0.03438568048533497,0.11209597257557488,0.029320441123595747,0.07716547920142122,0.06925688809194837
Midwives,midwife,2000,0.29904356511206476,0.03950103093151749,-0.0386004892300962,-0.09809104374279862,0.02567495408972072
Draftsmen,"draftsperson, sketcher, delineator",2000,,,,,
Designers,designer,2000,0.1170166443248711,0.14284881479859013,0.07295132887729056,0.23674739421890165,0.028746783168456056
Clergymen,clergy,2000,-0.023623630298676705,0.05953824390544817,-0.12455173344799683,-0.09008809392087025,0.06384272145598449
Teamsters,"teamster, driver, trucker",2000,-0.07666783817031259,-0.006947929221995872,-0.007425826233585897,-0.07435884511383106,-0.058458415365925644
Surveyors,surveyor,2000,-0.11269001817516686,0.02464436905896427,0.06458464133536918,-0.058310026475596966,0.0050317979751885525
Milliners,milliner,2000,0.12378666218046688,0.04691883119698407,-0.07144487369539622,-0.01870190863503885,0.02865048259710684
Carpenters,carpenter,2000,-0.07146478914363744,-0.022706047549710742,0.0394752008229275,-0.04494396289665514,0.044715741506110636
Machinists,machinist,2000,-0.13192495614047367,0.07614906289712578,0.11808946197318507,0.03280825014313305,0.053529809604504645
Bartenders,bartender,2000,-0.038382472161268506,-0.0965192761488802,-0.03172643151751308,0.02056782921690572,0.014295011386692966
Librarians,librarian,2000,0.16530770854957103,0.1059652564335538,0.13405111536470252,0.04431940794808401,0.07291408468221065
Economists,economist,2000,-0.1062553924079217,0.21792631096690968,-0.006914347143322679,-0.026930409572587775,-0.02387360106730264
Architects,architect,2000,-0.14315261660076814,0.27452041562423257,0.10853351789795206,0.18921569726797655,0.06556438718371131
Plasterers,plasterer,2000,,,,,
Physicists,physicist,2000,-0.13902797786940324,0.1775056798932776,0.0622630595009161,0.06308733465578381,0.05351948120627384
Bootblacks,bootblack,2000,,,,,
Osteopaths,osteopath,2000,,,,,
Bookkeepers,bookkeeper,2000,0.029606376411998883,0.03394646697053778,0.03220974005009573,-0.08957825092899584,-0.08655041964208972
Bus drivers,"driver, chauffeur, motorist",2000,-0.06368222896588124,-0.030743024415770565,0.019899033549482813,-0.041611760148585024,-0.03305081671788295
Blacksmiths,blacksmith,2000,-0.13432104308579718,0.021545848009588916,0.02173528859671317,0.04107876752599285,0.07527460643833271
Pharmacists,pharmacist,2000,0.03179861780299673,-0.0046231462304299024,0.039159921910605855,-0.08703827049609517,-0.02520380901345536
Millwrights,millwright ,2000,,,,,
Bookbinders,bookbinder ,2000,,,,,
Postmasters,"postmaster, mailperson",2000,-0.17492781003620345,0.1214365372496913,0.028310274041905358,-0.08679030871449381,-0.030171961645158313
Loom fixers,"loomfixer, loomer",2000,,,,,
Auctioneers,auctioneer,2000,-0.015035752479679934,0.07863035445347502,-0.08499251253323659,0.09989390218833791,0.014333810183942055
Electricians,electrician,2000,-0.11904897145001704,0.026754187158592437,0.019562354798687114,-0.08070327356560386,-0.042458002783523664
Bank tellers,teller,2000,-0.005710784809302419,0.006381493099728718,-0.010340222422913346,-0.003884859441483469,-0.007305684066628508
Agents (nec),agent,2000,-0.1484779294782472,0.08672284276835618,0.04009677382163019,0.07810469139853493,-0.06706059885534876
Upholsterers,upholsterer,2000,-0.07674664759762531,0.204446217376474,-0.006498630176056848,0.044051296014247496,-0.005272443114116038
Boilermakers,boilermaker,2000,,,,,
Optometrists,optometrist,2000,0.035414552703819054,0.1807899905316329,0.0304338393192671,0.0030209699550505682,0.035472749825175516
Paperhangers,paperhanger,2000,,,,,
Mail carriers,"courier, deliverer, carrier",2000,-0.04242406371044885,0.05218518654484556,-0.031003954032040367,-0.030765082574607274,0.010723533491886199
Photographers,photographer,2000,-0.03036534269628771,0.18785627893883408,0.06746336355936663,0.0983817042982901,0.058338057533169396
Psychologists,psychologist,2000,0.03711156529198913,0.1491494809725662,0.12693813346337673,0.030828934300121843,0.024188805641050772
Demonstrators,demonstrator,2000,0.007016271639784028,0.11244527679184241,0.0056358762432259495,-0.04601740805934143,-0.03247033749545958
Cabinetmakers,cabinetmaker ,2000,,,,,
Chiropractors,chiropractor,2000,0.011372353900215834,0.0846232292247065,0.13224453867862818,-0.017222225146058333,0.001587189406245004
Veterinarians,veterinarian,2000,0.05675469340142437,0.07817068608786099,0.06361354508328401,0.010764024669527146,0.005797731862733401
Laborers (nec),laborer,2000,-0.09103407305308149,-0.10721772914032579,-0.08308258517908237,-0.1281667004724225,0.010210268138380288
"Molders, metal","molder, metalsmith",2000,-0.04511299314999773,0.2069667472553551,-0.02569314081902707,0.05121414641048629,0.017471172251682772
Mathematicians,mathematician,2000,-0.15139218312777647,0.13068252190657292,0.0022585489977772037,0.061153916078547574,0.11021388903498872
Engineers (nec),engineer,2000,-0.18988288809079312,0.1351937855043458,0.08420898372574759,-0.013591949405964837,-0.02166901482914109
Civil-Engineers,"engineer, evaluator, inspector",2000,-0.10678092388525078,0.1315399608044064,0.01915232746701707,-0.027343976882199653,-0.02588179146272243
Practical nurses,"nurse, practitioner",2000,0.1627763556729083,0.08018559886962079,0.06696121248822133,-0.029692279099546907,0.07427201434903175
Inspectors (nec),inspector,2000,-0.10624332237054408,0.025699558754688816,-0.040964335761377216,-0.03350057366903357,-0.0887487365793501
"Weavers, textile",weaver,2000,0.018647741889283594,0.08255881413248851,0.04734766918141446,0.01236222670312952,-0.03706840730897581
Mining-Engineers,"engineer, mineralogist",2000,-0.18988288809079312,0.1351937855043458,0.08420898372574759,-0.013591949405964837,-0.02166901482914109
Teachers (n.e.c.),teacher,2000,0.07957874344723034,0.10165793575215834,0.16801360824567585,-0.04621488315128673,0.08163977562806882
Technicians (nec),technician,2000,-7.453302414852508e-05,0.024894434647891955,0.10868936543128645,-0.03851185437289213,-0.045495017640203396
Religious workers,clergy,2000,-0.023623630298676705,0.05953824390544817,-0.12455173344799683,-0.09008809392087025,0.06384272145598449
"Spinners, textile","spinner, weaver",2000,0.007456049260779859,0.02432134381799865,0.03515701895086293,0.04481118847173818,-0.04781674665266604
Lawyers and judges,"lawyer, judge, professional",2000,-0.08141026100425099,0.10577807956116392,0.050475152496596454,0.005762064980066599,0.02408728145518306
Stationary firemen,firefighter,2000,-0.12595427354732955,0.06241387058843252,0.11297585129620105,0.002945007808828372,0.0878646032049424
Entertainers (nec),entertainer,2000,-0.01102192053389495,0.18786860569187053,0.0021136721445944376,0.13553130929205853,0.0645537773448426
"Brakemen, railroad",railroader,2000,,,,,
Chemical-Engineers,"engineer, chemist",2000,-0.12257362499207217,0.1341505480313501,0.10070403836899781,0.009330989963642226,0.012310250711959313
Locomotive firemen,stoker,2000,0.055270592416761646,0.1282039733281386,-0.026939962917177936,0.10044667218509915,-0.012654416154856513
Elevator operators,"operator, lifter",2000,-0.025123802513980168,0.010517503526404095,0.031407740921630185,0.04121160216173312,0.014369906574110941
Telephone operators,"operator, telephonist",2000,-0.026931122812498758,0.0508017184134608,0.047650363598180465,-0.010071240219249641,-0.0408234564265388
Testing-technicians,"technician, tester",2000,0.025544422482771872,-0.0067800908883724545,0.0540014644130812,0.00532969928194859,0.01825774174832839
Roofers and slaters,"roofer, slater",2000,-0.056190995309332234,0.04996152261125134,0.035534512951532544,-0.010691878671080249,-0.05386813942267631
"Switchmen, railroad","operator, railroader",2000,-0.026931122812498758,0.0508017184134608,0.047650363598180465,-0.010071240219249641,-0.0408234564265388
Telegraph operators,"operator, telegrapher",2000,-0.026931122812498758,0.0508017184134608,0.047650363598180465,-0.010071240219249641,-0.0408234564265388
"Nurses, professional","nurse, professional",2000,0.11012093309427821,0.05165471220821487,0.12403569670281696,0.0028090463746859376,0.11648738099075517
Janitors and sextons,"janitor, sexton, gravedigger, cleaner",2000,0.010449390833381578,-0.0004631834122514923,0.026474085470281003,-0.017379661324769688,-0.017827481368795403
Industrial-Engineers,"engineer, industrialist",2000,-0.2050104409280445,0.1575789300985911,0.04419294515973289,0.03879149438117105,-0.02620451296667428
Electrical-Engineers,"engineer, electrician",2000,-0.15446592977040507,0.08097398633146911,0.051885669262217354,-0.04714761148578435,-0.03206350880633238
Stationary engineers,engineer,2000,-0.18988288809079312,0.1351937855043458,0.08420898372574759,-0.013591949405964837,-0.02166901482914109
Mechanical-Engineers,"engineer, mechanist, mechinist, mechanician",2000,-0.18988288809079312,0.1351937855043458,0.08420898372574759,-0.013591949405964837,-0.02166901482914109
Locomotive engineers,"engineer, locomotist, autoist",2000,-0.18988288809079312,0.1351937855043458,0.08420898372574759,-0.013591949405964837,-0.02166901482914109
"Conductors, railroad",conductor,2000,-0.09351533811594291,0.196237753090779,-0.01602954564698447,0.047265138244462,0.06835857937620961
Actors and actresses,entertainer,2000,-0.01102192053389495,0.18786860569187053,0.0021136721445944376,0.13553130929205853,0.0645537773448426
Telegraph messengers,"operator, messenger",2000,-0.04320776684481689,0.0012597276260561258,-0.010558174183006329,-0.03600191245461203,-0.06163618074796752
Editors and reporters,"editor, reporter",2000,0.009145038507813128,0.12338928858319805,0.010988475382001154,-0.009290596040376766,-0.028829587173968486
Biological scientists,"scientist, biologist",2000,-0.057897013348161656,0.11367902980629052,0.05570418863733656,0.03370096578953525,-0.005034974819448186
Sheriffs and bailiffs,"police, sheriff, bailiff",2000,-0.0567924933908927,-0.010902256265190086,-0.045171201006628005,-0.0953855449262085,-0.0663152110042599
Carpenters apprentice,"apprentice, carpenter",2000,-0.08506971668568161,0.04069205112885385,0.016609206558141482,-0.007852188714455673,0.03126700263413216
Waiters and waitresses,server,2000,0.0590393489502536,-0.046420582104745894,-0.01840790996844283,0.028265654626215168,-0.10222075096619768
Charwomen and cleaners,"janitor, cleaner",2000,0.00017602789492377618,-0.1019682080650138,0.03436452280122713,-0.02499032092728174,-0.03683943579740063
Hucksters and peddlers,"huckster, peddler",2000,-0.07691827035873558,-0.0978037477979655,-0.19133854961536595,0.042774032239527866,-0.10866613662760072
Sailors and deck hands,sailor,2000,-0.12307058483050284,-0.10102439702435434,-0.05988492823021343,-0.05109052673298017,0.040601712664399214
Misc social scientists,sociologist,2000,-0.033207596350275106,0.14667898586423192,0.03727687281372308,-0.028008428717307604,0.024011123183550705
Forgemen and hammermen,"forgeron, metalsmith, hammerer, ironsmith",2000,-0.003971594306172206,0.3593379563346486,0.12141383092978136,0.08601070367595204,0.061255596357466816
Blasters and powdermen,"miner, balster",2000,0.026618545285186923,-0.06440803581915666,-0.032961296167603175,-0.07962457818274421,-0.020321794239342102
Physicians and surgeons,"physician, surgeon, professional, technician",2000,-0.02189248156413566,0.10484253231503865,0.09790851206543207,0.003125159646681225,0.054716040830913505
Stock and bond salesmen,"sales, salesperson, investor",2000,0.021257799311065403,-0.009517045400133657,0.00904889827908732,0.09032781275967044,-0.03534497413298775
Tailors and tailoresses,"tailor, tailoress",2000,-0.09264473024877613,0.023561209314062963,-0.04747316706506992,0.018982610901963844,0.025945869333832302
Fishermen and oystermen,"fisher, hunter",2000,-0.01069708575829834,0.05958285465646011,0.031405555666823945,0.04386249897068087,0.028576546173695067
Power station operators,"operator, electrician",2000,-0.0729900471312579,0.03877795278602662,0.033606359198433786,-0.04538725689242675,-0.041640729605031235
Electricians apprentice,"electrician, apprentice",2000,-0.10886180783887142,0.06542216848300544,0.00665278354602129,-0.02573184404893003,-0.012319869510684993
Agricultural scientists,"scientist, agriculturalist, agronomist",2000,-0.1272411291561873,0.16611459327815994,0.05439399692004358,0.014689018640261528,0.0013146741369434002
Marshals and constables,"marshal, constable",2000,-0.09914951537622396,0.09046253940042497,-0.04319626602800079,-0.021572205158067348,0.01485805135271374
Accountants and auditors,"accountant, auditor",2000,-0.08674519394393548,0.08233205032410745,-0.018057374585608157,-0.01606147267674054,-0.10521873010660754
Deliverymen and routemen,"mailperson, courier, deliverer, carrier",2000,-0.04242406371044885,0.05218518654484556,-0.031003954032040367,-0.030765082574607274,0.010723533491886199
Office machine operators,"operator, machinist",2000,-0.07942803947648622,0.06347539065529328,0.08286991278568276,0.011368504961941705,0.0063531765889829235
Policemen and detectives,"police, detective",2000,-0.06613032564302812,0.018594257933722786,0.020121917017225006,-0.029944020359236777,-0.06111904661881008
"Firemen, fire protection","protector, firefighter",2000,-0.08373565059115069,0.03865001402675267,0.019305076217608796,-0.03129649001901774,0.09937616336729552
Structural metal workers,"worker, metalsmith, blacksmith",2000,-0.02207981850752906,0.10191395486809417,0.05655984842593123,-0.014681349211971275,0.05525586949585538
Misc. natural scientists,scientist,2000,-0.09623477146454307,0.11075151790548804,0.051247398259305264,0.04951870300071979,-0.0023748632372148464
Artists and art teachers,"artist, teacher",2000,0.06582898626436914,0.14340330487976571,0.08027868150017739,0.03674537089726348,0.07485236838828033
Truck and tractor drivers,"driver, teamster, trucker",2000,-0.07666783817031259,-0.006947929221995872,-0.007425826233585897,-0.07435884511383106,-0.058458415365925644
Welders and flame cutters,"jointer, welder",2000,-0.026013440717556166,0.011973137894881462,0.0659126707821577,0.007203551221915842,0.03941155304919866
Plumbers and pipe fitters,plumber,2000,-0.1614297231984277,-0.08292645628840337,-0.038216052928252114,-0.09356407227162189,-0.04556639533635557
Auto mechanics apprentice,"mechanician, apprentice",2000,-0.09867464422772579,0.10409014980741844,-0.006256787706644534,0.029239585467743797,0.017818263762153678
Messengers and office boys,"mailperson, messenger, mailer",2000,-0.06400696061319244,0.015334272422922318,-0.07516961764902816,-0.02065287506760952,-0.04484268724950907
"Baggagemen, transportation","porter, handler",2000,-0.018139371023249497,0.12966740335148755,0.10851570802739197,0.013584145931569766,-0.040117639091077996
"Farm laborers, wage workers","laborer, farmer",2000,-0.12201603083073337,-0.08833234477150703,-0.09004548564735755,-0.1346973564431163,0.04365480389439904
Compositors and typesetters,"compositor, typesetter",2000,,,,,
Longshoremen and stevedores,"laborer, docker, loader, stevedore",2000,-0.11217574001762672,-0.03590981396753334,-0.03999197728128811,-0.07857339548925511,-0.020433828739208976
Statisticians and actuaries,"statistician, accountant, actuary",2000,-0.1193125336102675,0.1352823571728237,0.012257943576393438,-0.022879782899916785,-0.04861641060869585
Farmers (owners and tenants),"farmer, owner, tenant",2000,-0.0787339953807416,0.004834434833611412,-0.032840853229449206,-0.015053759090262986,0.0025582938245580825
Musicians and music teachers,"musician, teacher",2000,0.008364079958528482,0.15146808475541723,0.11332417728074279,0.01244710131408746,0.11187394133078081
Insurance agents and brokers,"broker, agent",2000,-0.10267854915422316,0.04476043731531607,0.020980666422417894,0.08223788345076985,-0.04295277980489459
"Buyers and dept heads, store","head, buyer, manager",2000,-0.07771926658068058,0.071810253816998,0.0574496467263719,0.051509858639963914,-0.03592586099775833
Mine operatives and laborers,"laborer, operator, miner",2000,-0.03044888352679777,-0.040274682182007214,-0.022797839249501694,-0.07262083962480546,-0.016978327509166873
Therapists and healers (nec),"therapist, healer, professional",2000,0.03488512980478356,0.0715027655339794,0.054064068367179474,0.01484661365955224,0.1161030523291736
Counter and fountain workers,counter,2000,0.03653372155145006,-0.09750109538958085,-0.06359517620863142,-0.026895129994181415,-0.06945294201067673
"Collectors, bill and account","collector, biller, accountant",2000,-0.0460598233891654,0.10778466564488319,0.017088057097300602,0.09643712419143653,-0.02474513549084897
Dietitians and nutritionists,"dietitian, nutritionist",2000,0.18957169379980382,0.11588847176527743,0.15972437702219533,0.08586043127390036,0.09025915578247407
Photographic process workers,"processor, photographer, operator, technician",2000,-0.004949496068886174,0.04491766971212318,0.05090693952971999,0.014574271196100542,-0.018668013576707138
Geologists and geophysicists,"geologist, geophysicist",2000,-0.12100796434011094,0.20491561410297382,0.11990755837326211,0.057599147948651966,0.04078356450036824
"Nurses, student professional","nurse, student, professional",2000,0.09559326396124268,0.06825156090667887,0.11821397566096814,-0.01886848796865931,0.09383326597225228
College presidents and deans,"dean, college, president, professor",2000,-0.09541067929874157,0.15865709718711607,0.11809836819314257,0.014840751889456825,-0.009087910167554981
Dancers and dancing teachers,"dancer, teacher",2000,0.11591731284871963,0.11636485959939764,0.09152870413751751,0.04246929886797262,0.04467172864090421
"Apprentices, printing trades","trader, apprentice",2000,-0.10815600815767551,0.053951667450987256,-0.010990654875661641,0.05687168490472285,-0.008518434970722575
Members of the armed services,soldier,2000,-0.14693772270971692,0.0048903861465270145,-0.04131949025403252,-0.1403379483899589,0.11988602091731061
Mechanics and repairmen (nec),"mechanics, repairer, mechanician",2000,-0.1354728300335687,0.008171896668187646,0.010769136773687673,-0.039865526807682405,0.004101579933053353
Shipping and receiving clerks,"clerk, handler, register",2000,0.01008742391721198,0.005943832021172391,0.016935798167546038,-0.016379074556418075,-0.05833880335951497
Cement and concrete finishers,"laborer, finisher, mason",2000,-0.10764354380298231,0.021140363390656055,0.013876096301317876,0.007300761737331046,0.025221410078208634
"Rollers and roll hands, metal","roller, blacksmith",2000,-0.07896189248578175,0.012423542720935488,0.04343094114148289,0.05335732516130799,0.014912199181602404
Motion picture projectionists,projectionist,2000,-0.07473200657090855,0.0527278524648304,-0.03008852112905921,0.04837975706381075,-0.012447389211005112
Medical and dental-technicians,"technician, dentist, professional",2000,-0.016545137654617126,0.04064301469613566,0.08758165872636185,0.013349911306097395,0.011924085375164937
Real estate agents and brokers,"broker, sales, agent",2000,-0.07258723223687773,0.014279092850832328,0.02708014404249,0.07489028405648689,-0.05338864399552795
Taxicab drivers and chauffeurs,"driver, chauffeur, cabbie, cabby",2000,-0.07532932156110642,0.010470608110773664,0.031853302976751846,-0.005764130013524589,-0.026233699823290723
Airplane pilots and navigators,"pilot, navigator",2000,-0.07756601841969706,0.11075513739903181,0.06425932971254848,-0.03204526845546948,0.03896178971550905
Decorators and window dressers,"decorator, dresser",2000,0.15136797815266306,0.07607514763194898,0.0412689166813412,0.1479254820221848,0.011891695185271802
Foresters and conservationists,"conservationist, forester",2000,-0.07240724690675693,0.07057085543254585,0.016919374158116538,0.043719338318514774,0.1003669386618255
Electrotypers and stereotypers,"stereotyper, eletrotyper",2000,,,,,
Salesmen and sales clerks (nec),"sales, clerk",2000,-0.009807613029665672,-0.05280492297526038,-0.00742678168152441,-0.00603770554036848,-0.0814166347434124
Private household workers (nec),housekeeper,2000,0.2038091208775914,-0.018548631501222566,-0.01110609432400433,-0.031538442449832324,0.05264535547956024
"Cooks, except private household","cook, chef",2000,0.0062625439055067535,0.0441223000414925,0.08985941244732404,0.0989632358457781,0.03311818284814131
"Laundressses, private household","housekeeper, washer",2000,0.1630287026620948,-0.06847463923594527,-0.020179725151003754,-0.010053279554564556,-0.007706460748798365
"Housekeepers, private household",housekeeper,2000,0.2038091208775914,-0.018548631501222566,-0.01110609432400433,-0.031538442449832324,0.05264535547956024
