"code","occupation_single","occupation_origin","category"
23,"physicist, professor","Physics-Professors and instructors","Professional, Technical"
23,"physicist, professor","Physics-Professors and instructors","Professional, Technical"
23,"physicist, professor","Physics-Professors and instructors","Professional, Technical"
23,"physicist, professor","Physics-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
24,"phychologist, professor","Psychology-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
25,"professor, statistician","Statistics-Professors and instructors","Professional, Technical"
26,"professor, scientist","Natural science (nec)-Professors and instructors","Professional, Technical"
26,"professor, scientist","Natural science (nec)-Professors and instructors","Professional, Technical"
26,"professor, scientist","Natural science (nec)-Professors and instructors","Professional, Technical"
26,"professor, scientist","Natural science (nec)-Professors and instructors","Professional, Technical"
26,"professor, scientist","Natural science (nec)-Professors and instructors","Professional, Technical"
26,"professor, scientist","Natural science (nec)-Professors and instructors","Professional, Technical"
26,"professor, scientist","Natural science (nec)-Professors and instructors","Professional, Technical"
26,"professor, scientist","Natural science (nec)-Professors and instructors","Professional, Technical"
26,"professor, scientist","Natural science (nec)-Professors and instructors","Professional, Technical"
26,"professor, scientist","Natural science (nec)-Professors and instructors","Professional, Technical"
26,"professor, scientist","Natural science (nec)-Professors and instructors","Professional, Technical"
26,"professor, scientist","Natural science (nec)-Professors and instructors","Professional, Technical"
26,"professor, scientist","Natural science (nec)-Professors and instructors","Professional, Technical"
26,"professor, scientist","Natural science (nec)-Professors and instructors","Professional, Technical"
26,"professor, scientist","Natural science (nec)-Professors and instructors","Professional, Technical"
26,"professor, scientist","Natural science (nec)-Professors and instructors","Professional, Technical"
